entrez	symbol	logFC	pvalue	padj
170850	KCNG3	0.7028431074168142	0.29211929691765026	0.5114212950775792
170958	ZNF525	0.2930957790616094	1	1
170959	ZNF431	0.5277829945666092	0.3490026509677445	0.5926290176432926
170960	ZNF721	-0.2240821047869047	1	1
170961	ANKRD24	0.6033967455580318	0.05881051896819466	0.1375599075088099
171017	ZNF384	-0.12042055614526156	1	1
171019	ADAMTS19	1.9932270781944788	0.0013001579230891376	0.005931482492124415
171023	ASXL1	-0.0025991516467987145	1	1
171024	SYNPO2	2.4593636406046224	2.7366655988190727e-18	8.231890121247771e-16
171169	SPACA4	3.027982030534827	4.3993021015865263e-4	0.00239857614308495
171177	RHOV	0.3550252819067067	0.8261082908537953	1
171389	NLRP6	3.307121577005066	0.002565816204066117	0.010476212137447385
171392	ZNF675	-0.4731839496359042	0.47978296323241715	0.7641108897830554
171425	CLYBL	0.635448114490155	0.25803142998558753	0.46266795450707066
171482	FAM9A	2.970060822057898	0.003973462646719664	0.015023384717063968
171483	FAM9B	1.8231046354060279	0.03742595860547782	0.09499047545768334
171484	FAM9C	0.03602888159200035	0.6165999065501906	NA
171546	SPTSSA	-0.953794543063153	1.2467190951641793e-5	1.1883620311352177e-4
171558	PTCRA	2.429425513936572	0.014026583165091228	0.04233104989596687
171568	POLR3H	-0.30769713292166134	1	1
171586	ABHD3	-0.12161503126364252	1	1
192111	PGAM5	-0.5532671148352484	0.07539279130403112	0.16841402649031184
192134	B3GNT6	3.22394256836777	0.0016686439384478618	0.007344265628753799
192286	HIGD2A	-0.44154074560354717	0.6030957107313505	0.9154915496474166
192666	KRT24	6.3609515163114745	1.5067487115095775e-6	1.919304347824904e-5
192668	CYS1	1.4950583027451392	0.04368452864110458	0.10775790007815114
192683	SCAMP5	-0.4932800331835863	0.11911376931607967	0.24526300867586284
195814	SDR16C5	2.2348245672981863	0.006180765236332904	0.021571721003849766
195828	ZNF367	0.4468508721940399	0.628330202411719	0.9448093932020172
195977	ANTXRL	2.8419258109891374	0.002817192507919384	0.011305280245235477
196074	METTL15	-0.1843786402456478	1	1
196264	MPZL3	0.18198196407771364	1	1
196294	IMMP1L	-0.6330238412667157	0.332442043092696	0.5684043572358755
196335	OR56B4	0.37446829136379894	0.49375151886372376	0.7815248001273469
196374	KRT78	3.557285407535534	8.102363527702132e-4	0.003984198188680432
196383	RILPL2	-0.02068558571504044	1	1
196394	AMN1	-0.8715913482121946	0.0014357241187776734	0.00647197753050368
196403	DTX3	-0.346382729257139	0.7606070800925104	1
196410	METTL7B	1.5584343344091625	0.04572244586636364	0.11194556048397125
196415	C12orf77	3.6672657802138686	0.004421369173910271	0.016364273040227573
196441	ZFC3H1	0.08976513959182143	1	1
196463	PLBD2	0.03617372078345257	1	1
196472	FAM71C	1.6724695933169058	0.0494599970545954	0.11930687340835844
196527	ANO6	0.4727215442625519	0.476357345525667	0.7603229432526111
196528	ARID2	0.0380078474636894	1	1
196541	METTL21C	2.583423532696059	0.008918945534531986	0.029116797968979615
196740	VSTM4	0.8845454078095748	0.06307184590203592	0.1455546676143433
196743	PAOX	-0.02563301899302294	1	1
196792	FAM24B	0.30642560278622877	0.24468713884555565	0.4431179492157925
196993	CT62	2.9720501958340564	0.0019690808022882586	0.008416761139460329
197021	LCTL	2.564658469509635	0.0037175598097801284	0.01423475892975639
197131	UBR1	-0.2656643811277418	1	1
197257	LDHD	0.19450584204464066	1	1
197259	MLKL	3.2026810998815054	0.0014935321142467077	0.006689600552558749
197320	ZNF778	-0.00806094412387641	1	1
197322	ACSF3	0.26226910807495496	1	1
197335	WDR90	1.6823822681705916	8.075553587808658e-7	1.1194131424943983e-5
197342	EME2	1.1997236375614437	0.014196732740741994	0.04277098362985598
197358	NLRC3	1.8267585050023087	2.2057186030022626e-6	2.684601786405528e-5
197370	NSMCE1	-0.8785463361165083	0.00974567869139011	0.031314666645186964
197407	ZNF48	-0.40174563056287427	0.5710536537058937	0.8772237347655429
199221	DZIP1L	1.2602258984438393	0.03258157497613538	0.08472738578455065
199223	TTC21A	0.7422036270085396	0.03622894106525275	0.09244263003756203
199692	ZNF627	-0.8953996103201907	1.770912933913028e-4	0.0011211167389198052
199699	DAND5	4.8137548073858	1.877442768203713e-17	4.392381658588597e-15
199704	ZNF585A	0.1448408247503225	1	1
199720	GGN	-0.32986446726055924	0.8847697011505475	1
199731	CADM4	-0.38884954475443806	0.5276144237811728	0.8238375459500464
199745	THAP8	-0.6780323474982928	0.084074847718901	0.1840016623603762
199746	U2AF1L4	0.19006387612195375	1	1
199777	ZNF626	0.39853979317715454	0.6870848482342994	1
199834	LCE4A	1.3636160266568993	0.027740615690250242	0.0741157726143775
199857	ALG14	-0.3441778458697843	0.8561821341658828	1
199870	FAM76A	0.5010961767701118	0.4707829787339087	0.753252765974254
199953	TMEM201	-0.0026774831512483737	1	1
199964	TMEM61	0.04070726052808473	1	1
199974	CYP4Z1	2.157627139230548	1.542288348538211e-4	0.0010026064670213206
200008	CDCP2	3.331104387848058	2.0834583527252695e-4	0.0012839405733433425
200010	SLC5A9	2.3278223788427455	1.6179031459223297e-4	0.001039486323421266
200014	CC2D1B	0.5823872387552242	0.06820461518359239	0.15534898359331648
200030	NBPF11	NA	NA	NA
200035	NUDT17	0.34193394814614775	0.8621492086341528	1
200081	TXLNA	-0.2539761372149018	1	1
200132	TCTEX1D1	0.46016013942012274	0.6191080128593628	0.9340741128379725
200150	PLD5	1.2630470022498013	0.029088686443347406	0.07702356410351144
200159	C1orf100	2.1745346564978263	0.014667773495754417	0.043914242680580196
200162	SPAG17	1.8785222704480442	4.4082863787122854e-7	6.670569753228321e-6
200172	SLFNL1	0.7930682072505417	0.25952249477561906	0.46486649510807615
200185	KRTCAP2	-0.8998416168576492	9.596478873308678e-4	0.004589222329238873
200186	CRTC2	0.5284093253523489	0.1876342183535326	0.3566589168847224
200205	IBA57	1.3836418544675952	7.522709367148412e-7	1.0524795244829035e-5
200232	FAM209A	0.45223752659125904	0.2361501783451251	0.43037219245046654
200312	RNF215	-0.24334001642917955	1	1
200316	APOBEC3F	3.2050939008295	2.1968573487862914e-16	3.9876748565555305e-14
200350	FOXD4L1	0.11712690360079271	1	1
200403	VWA3B	2.2143221988207156	5.447022922693104e-7	8.009253817054889e-6
200407	CREG2	-0.26834815978271837	1	1
200424	TET3	0.021468628809214272	1	1
200504	GKN2	3.4066484860098445	0.001074755177622284	0.0050457179531805596
200539	ANKRD23	0.6314224095406902	0.20534544279848382	0.3836516098992791
200558	APLF	1.1919680661197143	0.07920093703895176	0.1753764781041296
200576	PIKFYVE	-0.11690481398423785	1	1
200634	KRTCAP3	0.4263446353630547	0.6675400122597043	0.991235719191843
200728	TMEM17	-0.12528369583491902	1	1
200734	SPRED2	-0.20405512774064924	1	1
200765	TIGD1	-0.5654574384863664	0.19696910161647896	0.3710307213845573
200810	ALG1L	-0.008027715033115864	1	1
200844	C3orf67	0.7012035780373003	0.26891723040017157	0.4785018643425087
200845	KCTD6	0.32083677596623167	0.9452314402503588	1
200879	LIPH	0.9051977081951068	0.190535150053049	0.36130493960608717
200894	ARL13B	0.07019214444351989	1	1
200909	HTR3D	4.076531152911988	1.3499673074259347e-7	2.3707182339583386e-6
200916	RPL22L1	-0.35841727459228895	0.8210123372964915	1
200933	FBXO45	-0.28467353149145963	1	1
200942	KLHDC8B	-0.28303295187356736	1	1
200959	GABRR3	0.6547395771031084	0.38600819120556595	0.6436322833405446
201134	CEP112	0.9289086912365014	0.03615727858769454	0.09230451720932302
201140	DHRS7C	3.705235396534317	3.8202435163511893e-4	0.0021302713845415956
201161	CENPV	-0.5639384577867235	0.16952902861044167	0.32855692300539274
201163	FLCN	0.14705823724693695	1	1
201164	PLD6	0.8074407942629549	0.07219720501608139	0.16275577686693238
201181	ZNF385C	-0.2273424447515662	1	1
201191	SAMD14	0.030739567343914934	1	1
201232	SLC16A13	0.3501388161491541	0.8434443078694767	1
201255	LRRC45	0.8018339336672072	0.05211690747471635	0.1245175994312524
201292	TRIM65	0.32773294873157754	0.9196543319656157	1
201294	UNC13D	1.4932015917352277	0.003230631592743738	0.012642893270496279
201305	SPNS3	2.062122295602208	0.006256261716258066	0.021795474304687264
201456	FBXO15	0.7260601975575759	0.2406799040747002	0.4372524642102577
201475	RAB12	-1.117681899174197	2.5543479008711e-7	4.1340775865289684e-6
201501	ZBTB7C	-0.2869072812849255	1	1
201514	ZNF584	0.11961089587288487	1	1
201516	ZSCAN4	3.869204539730101	2.7548720062878264e-6	3.2478491021498583e-5
201595	STT3B	-0.47739234053423857	0.2298809172337412	0.4209385679862297
201625	DNAH12	2.335917995649749	1.4888705310993512e-8	3.418719509577747e-7
201626	PDE12	-0.6963448338407746	0.036938334404499874	0.09391132205036819
201633	TIGIT	0.3332787768978237	0.8631119270769021	1
201725	C4orf46	-0.49146127749050705	0.45782638982817686	0.7368898076916444
201780	SLC10A4	0.14862798015407463	1	1
201798	TIGD4	0.6995974890449271	0.3012692228644561	0.5247193973827298
201799	TMEM154	3.778396691954436	4.585464743989988e-7	6.9113490085506935e-6
201931	TMEM192	-0.3570582236871416	0.8078867699972572	1
201965	RWDD4	-0.7502478745738151	0.06929417619008453	0.1574296691690138
202018	TAPT1	-0.3702379185126968	0.7201502232987769	1
202051	SPATA24	0.4602101029043324	0.6252322538552328	0.9413579075563663
202134	FAM153B	3.2101712691730446	1.672905651882058e-5	1.5295137388635958e-4
202151	RANBP3L	2.2682106352563345	0.0046012334903340795	0.016887497363164437
202309	GAPT	3.6370416178193543	0.0012151266214661168	0.005598622788094213
202333	CMYA5	1.5437565564403417	0.0034515465752274015	0.013352152248390257
202374	STK32A	-0.4484875160574315	0.5370786633875435	0.8353322748033769
202500	TCTE1	0.06570440387139324	1	1
202559	KHDRBS2	0.42757926540693814	0.6423359951956744	0.9618822782760913
202658	TRIM39-RPP21	NA	NA	NA
202865	C7orf33	4.831477550271792	4.204817356774557e-4	0.0023092497199855263
202915	TMEM184A	0.6314051444530089	0.2745066668526565	0.48669689939790634
203062	TSNARE1	0.43314010266976394	0.5999468819892793	0.9117982838409744
203069	R3HCC1	-0.7024809206999195	0.015113150472283484	0.0449720882340872
203100	HTRA4	4.9604718544088175	1.1123378699201854e-7	2.019085016296502e-6
203190	LGI3	0.1699469159980948	1	1
203228	C9orf72	-0.7528355271222592	6.991397056602414e-5	5.136769871236771e-4
203245	NAIF1	0.2252505797718042	1	1
203260	CCDC107	-0.056581411869574154	1	1
203286	ANKS6	0.7135933560368777	0.03631384935317863	0.0926143909860137
203328	SUSD3	0.6764051270716943	0.1940323289713165	0.3666796552522025
203427	SLC25A43	-0.01818813309629708	1	1
203447	NRK	3.4403816589606766	3.6506217539838324e-6	4.1662597101291915e-5
203523	ZNF449	-0.026094088614474483	1	1
203547	VMA21	-0.5372770157029106	0.14099201930986144	0.2818769425169429
203562	TMEM31	2.0787614242789343	0.007385785265171951	0.024934278426079943
203569	PAGE2	-0.018641759934919302	0.7940801903669171	NA
203611	CDY2B	NA	NA	NA
203859	ANO5	0.3321012878713813	0.8846281269582271	1
204219	CERS3	2.8519709914949907	2.1829105834266824e-5	1.9191384235754585e-4
204474	PDILT	2.859719223370598	0.005400737446084718	0.01927095876372815
204801	NLRP11	3.9145510164410044	2.357354760989962e-9	6.66261232851069e-8
204851	HIPK1	-0.31242856463689034	1	1
204962	SLC44A5	0.33417896500570365	0.8917375070634167	1
205327	C2orf69	-0.7956878134592923	0.00692967551807528	0.023698432306089506
205564	SENP5	0.038676370188960786	1	1
205860	TRIML2	0.7999769469247529	0.2935230802930379	0.5134520211556207
206358	SLC36A1	-0.006154001875605162	1	1
206412	C6orf163	1.6090331540537812	0.007375000016682979	0.02490943256116664
207063	DHRSX	NA	NA	NA
219285	SAMD9L	2.4596667376159833	4.5195071200028834e-5	3.550848579058982e-4
219293	ATAD3C	3.672842766555936	3.9237738661679794e-13	3.1776531740781914e-11
219333	USP12	-0.5396866481723187	0.08041506184836439	0.17744912411225744
219348	PLAC9	0.7135241329194109	0.3121117870361191	0.539160373109568
219402	MTIF3	-0.5826689493085638	0.15542233769406916	0.30564796324706456
219409	GSX1	1.5468278304873784	0.02883819331245747	0.07649496074415527
219417	OR8U1	NA	NA	NA
219428	OR4C16	1.6505113616421867	0.04452927938475412	0.10948271107048893
219429	OR4C11	0.22524962566684892	0.16152116780725242	0.31563709599531387
219431	OR4S2	3.2826390136029153	0.010307163957904748	0.0327565586682856
219432	OR4C6	0.663600586775961	0.10460343460787576	NA
219436	OR5D14	4.984753984231782	0.009121863996743676	0.029622141936371815
219437	OR5L1	0.8498365508684375	0.06539805977335679	0.1499533427624742
219438	OR5D18	0.42409254814632874	0.10826312074480555	NA
219447	OR5AS1	0.6722328798225553	0.06948445836509391	NA
219453	OR8K5	0.8605474940778883	0.09149831506558015	0.19711757783137623
219479	OR5R1	1.485851607420549	0.045732355791690854	0.1119568054353962
219482	OR5M3	5.36994420388288	0.0045865501965109785	0.016842413836368184
219484	OR5M8	0.6408602044881532	0.1119815248092289	NA
219487	OR5M11	0.5099326871111255	0.2879257288794051	0.5055085589331072
219493	OR5AR1	2.2052583913855948	0.026685570904243807	0.07182556320590024
219527	LRRC55	0.07479125605753337	1	1
219537	SMTNL1	0.74530849237286	0.20045208963934438	0.37644659288673166
219539	YPEL4	-0.17393744655958435	1	1
219541	MED19	-0.0590938113909258	1	1
219578	ZNF804B	3.099087732896714	1.5700081485985163e-4	0.0010177983859880036
219595	FOLH1B	6.083482498902309	1.9985733967972145e-9	5.733237253809557e-8
219623	TMEM26	2.350836109697984	1.4852593298383749e-5	1.3789074272079727e-4
219654	ZCCHC24	1.165283055585094	0.03965712094975719	0.09969201751648607
219670	ENKUR	0.44357444241684235	0.6070424894890238	0.9204873007835868
219681	ARMC3	0.7046686833247107	0.28354530221254043	0.49976578433811597
219699	UNC5B	0.18048982805729888	1	1
219736	STOX1	0.4066714698799995	0.721654067924096	1
219743	TYSND1	0.7516799404300603	0.01871096221111221	0.053516986832836955
219749	ZNF25	-0.39521431638378	0.6207903219367117	0.936008665857458
219770	GJD4	3.688911742023844	2.862908890784197e-10	1.0783794204714142e-8
219771	CCNY	-0.5957757122224933	0.05342264771941705	0.12707058012419722
219790	RTKN2	1.1841528481870887	0.011272689003484196	0.03524765958677803
219833	C11orf45	2.7560117023037343	0.0034299992117310016	0.013280997315595434
219844	HYLS1	-0.07082649002854277	1	1
219854	TMEM218	-0.10904669553731304	1	1
219855	SLC37A2	0.6688328528384854	0.30141524528981173	0.5249027710546916
219858	OR8B12	0.6542544534754919	0.0912500616216474	0.19669955953167564
219865	OR8G5	3.099133910927375	0.008945518622326067	0.02918903457487954
219869	OR10G8	4.327959694195218	0.0022129569120798347	0.00926362241366859
219870	OR10G9	1.9346003010886619	0.033046279743269555	0.08569242195496105
219873	OR10S1	0.5516942896098418	0.21323336249724673	0.39593277559830137
219874	OR6T1	2.854804056273875	0.007903396746191263	0.026360513525709367
219875	OR4D5	2.497738524586496	0.019599060178807803	0.05557201873484744
219899	TBCEL	0.04977006811230686	1	1
219927	MRPL21	-0.8870959029515839	8.356908092682221e-4	0.004088360985118886
219931	TPCN2	0.8878278075038135	0.010320269287068773	0.032780749752378956
219938	SPATA19	1.5090234169582413	0.05656185165647355	0.1332624312944732
219952	OR6Q1	2.103349435443665	0.014978752838674572	0.04466052389848935
219954	OR9I1	0.8984851216990389	0.07281441365069838	0.16387134393214034
219956	OR9Q1	4.2749850104116875	7.194402259866053e-6	7.396744823424786e-5
219957	OR9Q2	4.642626464505897	1.6130453232339123e-4	0.0010373940844842168
219958	OR1S2	4.2292120989114865	6.94686985583426e-4	0.003512210716084093
219959	OR1S1	5.165775801969242	4.826896018959069e-5	3.7720060901079796e-4
219960	OR10Q1	0.46334889951958097	0.2628024095052263	0.4696513169744359
219965	OR5B17	0.24690538464646525	0.3399982243719053	NA
219968	OR5B21	2.452505020229279	0.017206471040391472	0.05006210504718569
219970	GLYATL2	0.434536736680397	0.6108212307582582	0.9247520732561034
219972	MPEG1	2.9857085381968824	1.0520754819200104e-4	7.284610768598401e-4
219981	OR5A2	1.9461704279357253	0.028474289310532516	0.07567863738895111
219982	OR5A1	3.9220635411905405	9.704091788245519e-4	0.004634369623345377
219983	OR4D6	2.6601341972746337	0.009305097562072602	0.03014278988723088
219986	OR4D11	6.687132397521546	2.9081670201447715e-4	0.0016957730483569179
219988	PATL1	-0.05369331503006454	1	1
219995	MS4A15	1.4866865194000551	0.06294973390229826	0.14536845767128667
220001	VWCE	1.2122112819604491	0.0011783082022211078	0.005464528420683261
220004	PPP1R32	0.2764220609893892	0.9768457129286948	1
220032	GDPD4	2.138547990695412	0.011105869967574856	0.0348450600562146
220047	CCDC83	4.500970181585058	5.861313263352392e-10	2.0133085166908315e-8
220074	LRTOMT	0.01819676935140381	1	1
220107	DLEU7	0.39232203308973335	0.7319612797245452	1
220108	FAM124A	1.0275126595067736	0.02075638936930059	0.058203027641495965
220164	DOK6	0.42360960995142455	0.5643282822685971	0.8696206316925922
220202	ATOH7	-0.25197770737142955	0.9294717646817282	1
220213	OTUD1	-0.737383813613523	0.08737877663734273	0.18979239951267676
220296	HEPACAM	1.2369448269137084	0.06451301080990826	0.14836019611330584
220323	OAF	1.4820511629976019	0.03050888474142296	0.08009913679743165
220359	TIGD3	-0.011083745714464605	1	1
220382	FAM181B	-0.026793100460036676	1	1
220388	CCDC89	1.4905751666621607	0.052148845958418184	0.12457977087593072
220441	RNF152	0.14071507175060533	1	1
220869	CBWD5	NA	NA	NA
220929	ZNF438	0.7838009658656615	0.18727745792941655	0.35618409847003835
220963	SLC16A9	-0.12441406789859412	1	1
220965	FAM13C	-0.1953524685557816	1	1
220988	HNRNPA3	-0.15530402294374696	1	1
220992	ZNF485	0.7917330930794791	0.19338409052092978	0.3657500592839933
221002	RASGEF1A	-0.13420577505601058	1	1
221035	REEP3	0.4741082165774327	0.435543643156473	0.7081281376183449
221037	JMJD1C	-0.10048844163303944	1	1
221044	UCMA	1.1487446465634137	0.0680138148695581	0.15502261159270572
221061	FAM171A1	-0.4041875416483231	0.601091597324809	0.9128441884797099
221074	SLC39A12	3.841609849928481	3.093784016927426e-10	1.1550126996529057e-8
221078	NSUN6	0.45343999224396336	0.5528072820580676	0.8551212261985507
221079	ARL5B	-0.6490111002198022	0.019683087706163567	0.055757714885104274
221091	LRRN4CL	1.261938335257286	0.07629923608683646	0.16999638827917393
221092	HNRNPUL2	-0.1239269443038166	1	1
221120	ALKBH3	-0.13822063788926375	1	1
221150	SKA3	3.774253241761265	1.0142881820145668e-12	7.389914173182947e-11
221178	SPATA13	0.5100363267073306	0.4338703892110506	0.7059082044760552
221184	CPNE2	-0.46284433114213697	0.4309489288471083	0.702109304070312
221191	PRSS54	2.463013716840552	0.005193361618336611	0.01864792330076666
221294	NT5DC1	-0.21249240999154043	1	1
221303	FAM162B	1.3525144716881008	0.061544649277742676	0.14265567318275538
221336	BEND6	-0.4417280525881481	0.5486024676248057	0.8496780844654586
221357	GSTA5	6.698452480034559	3.0230998140353966e-4	0.001753564454113755
221391	OPN5	5.045643836578409	4.2299528299601307e-7	6.44470960836762e-6
221400	TDRD6	2.0376114208479668	5.544564333548331e-7	8.11301922218163e-6
221409	SPATS1	0.23066725115418188	1	1
221421	RSPH9	-0.042286018785158745	1	1
221424	LRRC73	-0.12642992831593786	1	1
221458	KIF6	2.8155277175021127	1.89070249852077e-9	5.4987060509465926e-8
221468	TMEM217	3.823752023291776	1.0060773555402256e-13	9.629074908297722e-12
221472	FGD2	2.618408365009903	0.0012680271168760858	0.005815634714211036
221476	PI16	2.3536339572257687	5.408452619970942e-4	0.00284345514022742
221477	C6orf89	-0.4589074338483486	0.1289922833158796	0.26204163217550996
221481	ARMC12	0.9809936897890389	0.10976982787305073	0.22916056867885745
221496	LEMD2	-0.09677536032247377	1	1
221656	KDM1B	-0.4310161072494243	0.46409412597078065	0.7451552475553421
221662	RBM24	-0.3168908745164688	0.96175811981313	1
221687	RNF182	-0.5416453405070474	0.30308576087430145	0.526853280027185
221692	PHACTR1	0.5166136032745656	0.3212526011656697	0.5527739454232525
221711	SYCP2L	2.6249497359263265	3.0421824165201944e-13	2.5520395602489725e-11
221749	PXDC1	0.07968995519746373	1	1
221786	FAM200A	-0.5376916082818252	0.26469138630415723	0.47239717155622435
221806	VWDE	1.836547975090243	8.493319490490619e-4	0.00414450371243964
221823	PRPS1L1	2.4263348278309285	0.007656287844646045	0.025696709832270227
221830	TWISTNB	-0.9216931682590569	0.0071713473103783105	0.024370858841674333
221833	SP8	2.409318470829899	0.006574364801462876	0.02268083171104859
221895	JAZF1	-0.3672167460669966	0.7253350930455154	1
221908	PPP1R35	-0.5136228118856506	0.3952310693735483	0.655326041163039
221914	GPC2	-0.3396161942638866	0.848954460759028	1
221927	BRAT1	-0.15690549795295092	1	1
221935	SDK1	0.5930917584251036	0.2780034984380328	0.4918200019417928
221937	FOXK1	0.6053152438814223	0.07875907968936184	0.17458768115445006
221938	MMD2	1.0332552897126273	0.06715120871889452	0.1532887956184999
221955	DAGLB	-0.326180684274699	0.931583447419789	1
221960	CCZ1B	0.09818372555945917	1	1
221981	THSD7A	0.1480575325877291	1	1
222008	VSTM2A	-0.4052718563930816	0.6471777692958984	0.9677562041257324
222068	TMED4	-0.5790104991514252	0.05062596306200249	0.12161878814210626
222171	PRR15	-0.30721323117732274	0.8924371505061097	1
222183	SRRM3	0.23213239366830857	1	1
222194	RSBN1L	-0.05808024142620302	1	1
222223	KIAA1324L	-0.19259962240193929	1	1
222229	LRWD1	-0.281777924424895	1	1
222234	FAM185A	0.1909830731874615	1	1
222235	FBXL13	1.2262885321321686	0.0017724723410968927	0.007736562523660068
222255	ATXN7L1	0.7927281250219347	0.015733343636057353	0.04650214536788653
222256	CDHR3	0.2812445822382761	1	1
222389	BEND7	0.6251652808467952	0.123325209578502	0.2523062196740126
222484	LNX2	-0.12242577088849445	1	1
222537	HS3ST5	0.4255804435657487	0.5934567853204389	0.9039226035667796
222545	GPRC6A	4.011437123595302	6.901401245364894e-5	5.084531302393395e-4
222546	RFX6	4.263723209252284	9.668971989193512e-9	2.3615111155381276e-7
222553	SLC35F1	0.19188154519908987	1	1
222584	FAM83B	4.1274895019589035	2.2459767811203398e-7	3.697520492827981e-6
222642	TSPO2	1.8213426323742874	0.0288923879406331	0.07659609560901942
222643	UNC5CL	1.0198354319441258	0.05465140132746572	0.12950032707079884
222658	KCTD20	-0.41492564935174975	0.4214091230434449	0.6904669282392636
222659	PXT1	2.3514628535854105	0.0037443663442388326	0.014311377336048803
222662	LHFPL5	0.9303460369520795	0.12091770361738069	0.24832177580879428
222663	SCUBE3	1.2741256096211664	1.089653152554589e-8	2.631162474792365e-7
222696	ZSCAN23	0.07324441660825617	1	1
222698	NKAPL	0.607942172994423	0.24275393375684068	0.4402986328869013
222826	FAM217A	5.626594760237086	2.8389376296603874e-5	2.3968191952738219e-4
222865	TMEM130	-0.4487320437945677	0.20804393662283274	0.38807345229716217
222894	FERD3L	0.3445571990205553	0.8241230315369552	1
222950	NYAP1	-0.13318681384676279	1	1
222962	SLC29A4	0.16822479897410317	1	1
222967	RSPH10B	NA	NA	NA
223082	ZNRF2	-0.39679841615664135	0.7284267463359881	1
223117	SEMA3D	0.40684879388360196	0.714571430467452	1
245711	SPDYA	1.7885086519332631	0.008534936894212572	0.028106292030738177
245802	MS4A6E	0.5048135625006217	0.12769851678901842	0.2597391778892554
245806	VGLL2	2.1364883372510124	0.004097258397907313	0.015416703507208075
245812	CNPY4	-0.04604958731236516	1	1
245908	DEFB105A	NA	NA	NA
245911	DEFB108B	0.15172590916792533	0.3645311119269083	NA
245913	DEFB110	0.04713717587447768	0.5865959044717436	NA
245915	DEFB112	0.15172590916792533	0.3645311119269083	NA
245927	DEFB113	0.13287413822547223	0.38888575589259083	NA
245928	DEFB114	0.13477879838598036	0.44190081489472716	NA
245929	DEFB115	0.5011202915187531	0.20280587403810307	0.37988439496008347
245930	DEFB116	0.6784818856212833	0.03356426171751185	0.08682479403083941
245932	DEFB119	0.7231191539403824	0.08006447828715511	0.176863064416989
245934	DEFB121	0.6173114263078666	0.06820865089856624	0.15534898359331648
245936	DEFB123	1.3792932264488633	0.08180023456179245	0.18003404817948174
245937	DEFB124	0.4116004588139986	0.108092553475514	0.22630971522128096
245938	DEFB125	2.376318806647572	0.017848503925843643	0.051545480546230114
245939	DEFB128	3.7905951574937493	0.003297923266848439	0.012854696835757263
245972	ATP6V0D2	1.3885850285609735	0.026084921742039642	0.0704068852968064
245973	ATP6V1C2	1.0531365269291673	0.07440604521146865	0.166722750662199
246100	CTAG1A	NA	NA	NA
246175	CNOT6L	0.018225181963672385	1	1
246176	GAS2L2	1.7203165315104711	0.011455085206833169	0.035743668363230466
246184	CDC26	-1.5374675097356743	0.008456541870372022	0.02790049288977645
246213	SLC17A8	2.7533756675427985	1.3522290487234106e-7	2.3707356244729507e-6
246243	RNASEH1	0.05921604715217738	1	1
246329	STAC3	1.48358632115992	0.009149044121122654	0.029687513178357005
246330	PELI3	-0.491791779844827	0.33042394319475676	0.5654589196934979
246721	POLR2J2	-0.06327163301184463	1	1
246777	SPESP1	0.2612409341020735	0.5042316033154894	NA
246778	IL27	3.7346460011733904	5.20066054867113e-4	0.002757620461163922
252839	TMEM9	-0.8410175361405446	4.421592786961409e-4	0.0024088242618954575
252884	ZNF396	0.32744735872571884	0.8437393558200319	1
252969	NEIL2	0.010673370495061764	1	1
252983	STXBP4	0.7299785769969879	0.07911225090059297	0.1751985228189825
252995	FNDC5	0.47172470341933087	0.4831450720766404	0.7681871658722148
253012	HEPACAM2	-0.6655853954532123	0.33874140647319945	0.5776270695416008
253017	TECRL	2.888469132836232	0.0026897903642084733	0.010864420853399887
253143	PRR14L	0.140385813107181	1	1
253152	EPHX4	1.3644738688611535	0.030505467770725016	0.08009913679743165
253175	CDY1B	NA	NA	NA
253190	SERHL2	0.8218249295851219	0.15224710994536894	0.3006391397364427
253260	RICTOR	-0.11422345412841445	1	1
253314	EIF4E1B	1.7638571758207238	6.390481460264455e-4	0.0032760268091848676
253430	IPMK	-0.40895176827435126	0.665222793233291	0.98829748705726
253461	ZBTB38	-0.3020008932079169	1	1
253512	SLC25A30	-0.05842366187895883	1	1
253558	LCLAT1	0.3625575453591032	0.7814793228427593	1
253559	CADM2	0.09654263236528167	1	1
253582	TMEM244	0.9766434774536561	0.09171406912386673	0.19749759045532195
253639	ZNF620	-0.17149741556359138	1	1
253650	ANKRD18A	1.4046709205415138	0.015492995164835757	0.04591421621263641
253714	MMS22L	1.571724342063654	5.714945984374268e-4	0.0029810236019169253
253738	EBF3	-0.22027293765227526	1	1
253769	WDR27	0.4880536174665468	0.32805073042968586	0.5623116395251926
253782	CERS6	-0.5086215530593253	0.07545633366871977	0.1685380886526534
253827	MSRB3	2.3493877496225832	4.594902946258528e-6	5.037481335793578e-5
253832	ZDHHC20	-0.47307134919313576	0.2870605758382283	0.5044523021907641
253935	ANGPTL5	2.577805138675818	0.002231435078035546	0.00933169751799731
253943	YTHDF3	-0.7595916508232748	0.009416821155309873	0.030429801449693785
253959	RALGAPA1	0.1372075811123921	1	1
253980	KCTD13	-0.6154754479640685	0.1676381950011359	0.32568645819744574
253982	ASPHD1	-0.11692345140007968	1	1
254042	METAP1D	0.38733989504489214	0.7618659733867268	1
254048	UBN2	0.3076111881980398	1	1
254050	LRRC43	1.480130744587949	0.004414293843364055	0.016349581559520415
254065	BRWD3	0.33876313315615025	0.8732617679543253	1
254102	EHBP1L1	2.10897002070525	4.408675056373073e-12	2.7383204125956174e-10
254122	SNX32	1.1261723702822408	0.016117182514158095	0.04739712220923364
