hgnc_symbol	entrezgene_id	meanlogFC
FAM222B	55731	-0.13318211403522717
DCTN1	1639	-0.13318964094772134
CHAF1B	8208	-0.13322383298647855
AP3B1	8546	-0.13323411724255996
NCAM1	4684	-0.1333994866109922
CHRNB3	1142	-0.13347681811667123
C10orf82	143379	-0.13348287813429627
MRFAP1L1	114932	-0.13354774225556199
CACNB1	782	-0.13361903186199653
RAI14	26064	-0.13362190872134194
ITSN1	6453	-0.1337512459473187
XPR1	9213	-0.1337566141495854
LSM11	134353	-0.13390256043624182
KIF21B	23046	-0.1339539026581278
RAB33B	83452	-0.13398797828676257
SLC25A36	55186	-0.13403912992145273
KCNAB3	9196	-0.13411436992630632
MACIR	90355	-0.13417385887849997
TEK	7010	-0.13420207731745792
SEPTIN4	5414	-0.13425608439092507
OGFOD1	55239	-0.13427462339280805
RBM45	129831	-0.13436641193714527
NCOA3	8202	-0.1344393861972204
BRF1	2972	-0.13445968912955486
PIGN	23556	-0.13466897942477019
OR51E2	81285	-0.1347028052084953
SLC30A4	7782	-0.13475441095153995
SYT9	143425	-0.13478727331491092
FECH	2235	-0.13486209777967995
LDHB	3945	-0.13497621592856923
ZCCHC14	23174	-0.1350054890603345
CEMIP	57214	-0.13505326669519757
DR1	1810	-0.13508392780156164
MRPL18	29074	-0.13512641880534026
SOGA1	140710	-0.13517042341661334
NDUFS5	4725	-0.13518017847431274
ZYG11B	79699	-0.13535667650921201
KLHL32	114792	-0.1353588969478916
ABLIM2	84448	-0.13550972615378853
ITCH	83737	-0.1355317916481762
C18orf25	147339	-0.13560440347987024
CYGB	114757	-0.1356319487334754
OR1A1	8383	-0.13569574132250795
FAR1	84188	-0.13572421911147803
ARL4D	379	-0.13576816318327323
CTNNA1	1495	-0.1357708335293264
MRPL50	54534	-0.13577485817639934
TOP2B	7155	-0.13577487753562512
HRH3	11255	-0.13580480157375252
PEX13	5194	-0.13596733630229396
SYNE2	23224	-0.13604599822392194
FITM2	128486	-0.13612196006598154
RNFT2	84900	-0.13632634913668484
MMACHC	25974	-0.13635965775280567
ZIC1	7545	-0.136366674264488
GPD1L	23171	-0.1363988808862464
ADARB2	105	-0.13641301917293136
DPF1	8193	-0.13645302281950844
ZNF25	219749	-0.13646038327675702
PJA2	9867	-0.13648858129332275
GHITM	27069	-0.13649458397478753
KCNC1	3746	-0.13658051212438682
TRAPPC11	60684	-0.13659749677415212
NBR1	4077	-0.13664444320672375
PAFAH1B2	5049	-0.13667014229897623
SCCPDH	51097	-0.13674292135048471
ARIH1	25820	-0.1368495445117084
EPHB6	2051	-0.1369112253285505
LRP6	4040	-0.13710106024002489
ZCCHC17	51538	-0.13721356628302317
ARNT	405	-0.13727765984122664
MCHR1	2847	-0.13734673662199182
COX18	285521	-0.1373516212440582
CMAS	55907	-0.13738545853291484
KLF3	51274	-0.13742684706141528
DCTN5	84516	-0.13766260280171405
HNRNPDL	9987	-0.1378401559276421
AGO1	26523	-0.13785666158186238
ARHGEF37	389337	-0.13806996917042547
SPINT2	10653	-0.13811461005669745
UBL3	5412	-0.13826456123011432
CDS2	8760	-0.13835102657749765
ELOVL4	6785	-0.1385558307695689
TMTC2	160335	-0.13879477664173345
ZDHHC6	64429	-0.13892837702521899
PIK3R4	30849	-0.13893282822026798
TBC1D23	55773	-0.1389351764278275
WFIKKN2	124857	-0.13894248207827165
CHRNB2	1141	-0.13899318507660485
NDUFS2	4720	-0.13902801737616421
GUF1	60558	-0.1390325457269559
MACROH2A2	55506	-0.13904843294750924
EI24	9538	-0.13905074599366962
LYRM7	90624	-0.13918977875515992
JMY	133746	-0.1392039837603387
RAB8B	51762	-0.13925212817249033
TIMM10	26519	-0.1393559325305418
ARFGEF2	10564	-0.13946801028275502
PIGW	284098	-0.13949744988535517
NEMF	9147	-0.13953885876988803
CPOX	1371	-0.13959963101607187
UGDH	7358	-0.13960244352951356
COG3	83548	-0.13961073065348906
MAU2	23383	-0.1396457721608062
DSCAML1	57453	-0.13976651704351406
P2RX5	5026	-0.13978529417344765
RAD1	5810	-0.13990814112679484
AVPI1	60370	-0.1400316515024893
VPS13B	157680	-0.14010603817024592
OSM	5008	-0.1401166791239481
PAQR4	124222	-0.14027440157389393
LHX9	56956	-0.14031255205079507
CARMIL1	55604	-0.1403175346517762
NTPCR	84284	-0.14043731861650688
KAZN	23254	-0.14053699011209986
CDC42EP1	11135	-0.14063463706199908
RUNX1T1	862	-0.14067715666245162
ANKMY2	57037	-0.14078672561890349
KCTD10	83892	-0.1408182716036004
MFSD8	256471	-0.14093330282060013
NRG1	3084	-0.14098892069252011
SLC11A2	4891	-0.14101525326770892
SRPRA	6734	-0.14109249227417298
ZWILCH	55055	-0.14111844981961452
ZNF383	163087	-0.14112871043671404
PCNA	5111	-0.14124450092246832
KRT33A	3883	-0.141426534092568
HDAC8	55869	-0.1414269864754587
GBA2	57704	-0.14151237306242326
PDZD8	118987	-0.141708401170221
GRPR	2925	-0.14172024747430356
DCTN6	10671	-0.14172292798957464
CLDN6	9074	-0.14177360742405343
ACTN4	81	-0.14179082328580783
SLITRK2	84631	-0.1418485925703159
WAC	51322	-0.14188097782690612
TMEM184C	55751	-0.14195958501633577
ZNF586	54807	-0.14197531557277676
MAPRE3	22924	-0.1420009575847132
DHX9	1660	-0.14202908103186784
ATOX1	475	-0.1420502236991945
NCOA2	10499	-0.14233673977200967
MVB12B	89853	-0.14235624077387055
STUM	375057	-0.14235926125200749
FABP4	2167	-0.1423754266181434
RNF38	152006	-0.1423924610265903
ABRAXAS1	84142	-0.14256671156840328
NPY	4852	-0.14256954373347153
TATDN2	9797	-0.142900877839931
METAP1	23173	-0.14314544290552877
SLC15A4	121260	-0.14340819961804474
PSME4	23198	-0.14355960173471827
APLP1	333	-0.1435893898725782
HTR1F	3355	-0.14390252521879665
FRA10AC1	118924	-0.14391216001593854
YWHAQ	10971	-0.14395500911245307
TTLL11	158135	-0.1439775198976494
GUCY1B1	2983	-0.1439873606499571
RDX	5962	-0.14410314248392542
DARS2	55157	-0.14412894373562146
ATG2B	55102	-0.14418609331269838
ZC3H13	23091	-0.14422216806006727
USP10	9100	-0.14433776730071202
KLHDC10	23008	-0.14440523723618437
CHKA	1119	-0.14454870636628492
UBR7	55148	-0.14457765179330107
ATP5F1A	498	-0.14460931684375122
GPAT3	84803	-0.14466744099868167
IER3IP1	51124	-0.14474674684568134
EPRS1	2058	-0.14479825594131457
MAST2	23139	-0.14493230520717093
ST18	9705	-0.14497221370447155
NRSN2	80023	-0.1451597359744916
COLGALT2	23127	-0.14517996443550363
ZADH2	284273	-0.1452432464927731
NSG2	51617	-0.14524355632503205
GTPBP8	29083	-0.14532486375500575
SMC4	10051	-0.1453896953821161
GTF3C4	9329	-0.14548367649500982
AFAP1L2	84632	-0.14557718247493812
ARHGAP33	115703	-0.14565795950027116
ZFP37	7539	-0.14566113329399055
TYW3	127253	-0.14568754583443333
USP13	8975	-0.14584323778699115
PRKCSH	5589	-0.1458587707082062
FYTTD1	84248	-0.1460832882176133
RIC3	79608	-0.14619479585742612
OGDH	4967	-0.14623450395520665
CLOCK	9575	-0.14627726373105254
OSGEPL1	64172	-0.14634989602846593
OCRL	4952	-0.14639278566060643
COX14	84987	-0.14646156776344688
DNAJB9	4189	-0.1464624485872834
SSX2IP	117178	-0.14646914535531907
SRCIN1	80725	-0.1465367251926759
CCP110	9738	-0.14654456371340618
CAMSAP1	157922	-0.14657828755393565
NDUFAF4	29078	-0.1466261079340203
UGP2	7360	-0.14664108928031894
IKZF5	64376	-0.14665762331070775
SLMAP	7871	-0.14685204647949845
MARK4	57787	-0.14685834270268572
SNX4	8723	-0.14687038681338338
ZNF462	58499	-0.1469119685861462
MPP2	4355	-0.14695324322617864
SIAE	54414	-0.1470281925769945
NAA20	51126	-0.1470740779272388
PSMF1	9491	-0.14713687951711263
CLDND1	56650	-0.14720801072966339
ARIH2	10425	-0.14730599821017432
BASP1	10409	-0.14738059281867866
C3orf14	57415	-0.1473997037280932
PIP4P2	55529	-0.1474715844849901
GPR12	2835	-0.14749369932514345
SV2A	9900	-0.14752116435498142
DUSP26	78986	-0.14761986582367026
UNC79	57578	-0.14764837333115377
FH	2271	-0.14769074281995476
VKORC1L1	154807	-0.14771186984518758
MEF2D	4209	-0.147780188895843
TAF9	6880	-0.14786669111740247
ZMYM4	9202	-0.14790443432171152
RAPGEF2	9693	-0.14796783035161098
PSMC2	5701	-0.1480047195177261
TTC12	54970	-0.14802666090623973
PSMA3	5684	-0.1481117695485561
NOVA1	4857	-0.14815042581192905
SEPTIN7	989	-0.14828096429843463
CACNA2D1	781	-0.14840003516381373
RTCA	8634	-0.14857323164063985
DDX42	11325	-0.14865198355044384
C12orf60	144608	-0.14867174367637226
TM9SF3	56889	-0.14874925081807078
PTPRK	5796	-0.14893459632583905
BBX	56987	-0.1489668394506367
DNAJC15	29103	-0.14941011047900776
CCNDBP1	23582	-0.14946993593556446
CCDC186	55088	-0.1495129380800173
CNKSR3	154043	-0.14952620931537197
ACTN2	88	-0.14955634358476377
ROCK2	9475	-0.14959729560173063
NDUFA1	4694	-0.14992076820347222
UBE2J1	51465	-0.14997582919368124
RAB6B	51560	-0.15004392597561633
POU6F2	11281	-0.15009783346752048
MFF	56947	-0.15011870986011466
RGS6	9628	-0.15019549635717278
PDE6B	5158	-0.15022722632059482
ARFGEF3	57221	-0.15027047369329027
KLHL42	57542	-0.15031313585196582
RGS5	8490	-0.15038349182126343
TSPAN13	27075	-0.15044352413656537
GTF2I	2969	-0.1505202154124996
PPP2R2B	5521	-0.1505297482468979
ARL8A	127829	-0.15054513569075567
OAT	4942	-0.15055629217183064
GNAO1	2775	-0.15055634858184064
DIXDC1	85458	-0.1506165286819079
KLHL28	54813	-0.15074526369880825
SCOC	60592	-0.15085217927162997
PRDM4	11108	-0.1509428298887716
ZC4H2	55906	-0.15097438698090437
CHAMP1	283489	-0.1509929933338845
PWP1	11137	-0.15102006791441092
SAV1	60485	-0.15138367055801005
AMOTL1	154810	-0.151491091214361
TRIM62	55223	-0.15157679073259667
HGSNAT	138050	-0.1517914043034967
MED21	9412	-0.15181066761994444
ANXA4	307	-0.15182003959780666
DGKH	160851	-0.1519656511561358
CHRNA3	1136	-0.1520236120543932
LMF1	64788	-0.15202490574746097
WDFY1	57590	-0.1521136605585589
ADAM22	53616	-0.15217664163433486
LRRN1	57633	-0.15227056000748362
KIFAP3	22920	-0.15245200705473305
MARCHF8	220972	-0.15247680025876598
CDS1	1040	-0.15254582935539807
ZNF253	56242	-0.15255644745839714
TFB2M	64216	-0.15258213907940021
MAMDC2	256691	-0.15259937989477557
ELOVL2	54898	-0.15278209192652836
TMEM132D	121256	-0.1528293357088395
METTL6	131965	-0.15284547722557162
MGLL	11343	-0.1528470032421554
HSPB11	51668	-0.15291597504048404
AFF4	27125	-0.15299551317192694
SRRM4	84530	-0.1532049270634417
TMEM209	84928	-0.15320986693566185
PCLO	27445	-0.15327110838458058
CHGA	1113	-0.15331082229198234
TADA2A	6871	-0.1533581670776627
HARS1	3035	-0.15348986116028485
WNT7B	7477	-0.15356793956844195
GRM4	2914	-0.15360727636794902
ULK2	9706	-0.15360926295933996
MAP7	9053	-0.15361973716736443
DENND5A	23258	-0.15366586396326287
CYP7B1	9420	-0.1536730548115246
SIAH3	283514	-0.1537117549236502
SLC9B2	133308	-0.15375647088522726
WASHC5	9897	-0.15380152875614517
FAR2	55711	-0.15386364225174187
HSPA13	6782	-0.15401602260645308
TFDP1	7027	-0.15404245926679927
LYRM4	57128	-0.1542323793043412
TAOK3	51347	-0.15428870998343536
SH3GL3	6457	-0.15437407172849138
NUP50	10762	-0.1544038337053526
MORN2	729967	-0.1544067269385998
CRHR2	1395	-0.1544337835429337
CLASP2	23122	-0.1545254291061653
MGAT5	4249	-0.15453775480938425
COMMD2	51122	-0.15455253671556868
ZNF512	84450	-0.15464937731715755
ACLY	47	-0.15470823867668138
CNMD	11061	-0.1547423120490734
CYTH2	9266	-0.1547569660730419
NUCB2	4925	-0.15478320330806072
BICC1	80114	-0.15483605362940223
RPL31	6160	-0.15485593199126457
TOM1L2	146691	-0.15486829166554017
CAMSAP2	23271	-0.15489874440256735
LITAF	9516	-0.15496845401362602
RAP2A	5911	-0.1552062953903599
ATXN7L3B	552889	-0.15527917249983147
TOM1L1	10040	-0.1552900019692678
NDUFS4	4724	-0.15531690978313328
PLPP6	403313	-0.15547613055178022
MIER3	166968	-0.1555257053887522
PSMD10	5716	-0.15556191950675036
SNX24	28966	-0.1556485777480363
DPY30	84661	-0.15593045842514197
SNRNP25	79622	-0.15600006241534103
INPP4A	3631	-0.15600558005897014
IARS2	55699	-0.15607017559856207
MARCHF1	55016	-0.1561616094539824
ABCG1	9619	-0.15625380799933497
CAP2	10486	-0.15628706918508506
TIPRL	261726	-0.15632658804707367
TRMT5	57570	-0.15643498373077458
STT3B	201595	-0.15644329875134222
RANBP9	10048	-0.15645603487686266
ICA1	3382	-0.156458360993311
LMAN1	3998	-0.15653207339362352
SUOX	6821	-0.15662919104086193
TRIM32	22954	-0.15663046637388423
MPDZ	8777	-0.15667132430450526
TBK1	29110	-0.15668019799278587
COL11A1	1301	-0.15678772799811513
GALNT1	2589	-0.15679166508034648
CNOT4	4850	-0.1568420770656478
PIK3C2B	5287	-0.15685807170306543
ZKSCAN8	7745	-0.15689424366370597
PDE4D	5144	-0.15699850872666987
SRRD	402055	-0.15704080939243648
SLC25A46	91137	-0.15718620576768672
ATP7A	538	-0.15726467524008125
PDGFD	80310	-0.1573142525958393
SLC22A15	55356	-0.15736935395791063
SHANK2	22941	-0.15738313931210834
NR3C1	2908	-0.1574032268319323
VBP1	7411	-0.15750722964920705
BCAS3	54828	-0.1578051624453698
PPIP5K2	23262	-0.15783513733287036
TMCC1	23023	-0.15797773120658487
RAB14	51552	-0.1581518566833049
BCOR	54880	-0.15826313046504925
GGCT	79017	-0.15832868087936847
SPRYD3	84926	-0.15852866438960067
MPP1	4354	-0.15855808159584406
C12orf49	79794	-0.15864144394398538
NRCAM	4897	-0.1587408590919468
AGK	55750	-0.1588105718588939
USP34	9736	-0.15881649261945707
DDX18	8886	-0.1589094128718993
PPP1R21	129285	-0.1589448907400004
LHPP	64077	-0.15899413275815455
RNF13	11342	-0.1591035042607727
FBXO7	25793	-0.15949366420855604
THYN1	29087	-0.15955587158744944
NDUFAF5	79133	-0.15956937527803428
PPFIBP2	8495	-0.15998652096429788
DCBLD2	131566	-0.16008614465038962
FCHSD2	9873	-0.1601965654797053
PDCD4	27250	-0.16022508596986462
UBA6	55236	-0.16025026966763
MEA1	4201	-0.16038256211530566
HR	55806	-0.16038725752823613
KDELR2	11014	-0.16058904451962164
EPHA7	2045	-0.1606893455382985
CSNK2A1	1457	-0.160704392492117
ARHGEF12	23365	-0.1607197942388785
TULP4	56995	-0.16072141264011286
CTNNBIP1	56998	-0.1607816797267878
HENMT1	113802	-0.1608322907020474
LRPAP1	4043	-0.16084842638217411
SORBS2	8470	-0.160994728242021
EGFL6	25975	-0.16105392022471143
GOLT1A	127845	-0.16112442070441357
TIMM17A	10440	-0.16113094912284254
IL1RAPL2	26280	-0.16116649322190968
RIDA	10247	-0.1613384335053789
DMXL1	1657	-0.16138859873277323
PNMA2	10687	-0.1613972636097536
ANAPC13	25847	-0.16143686000587598
ZRANB1	54764	-0.16146337006695521
GRM1	2911	-0.16147940214772527
UEVLD	55293	-0.1615068521668781
SEC14L5	9717	-0.16163305906255365
ADGRL3	23284	-0.16171038550569516
AOC3	8639	-0.16189571599010488
SCN8A	6334	-0.16201178636183755
NDUFAB1	4706	-0.16201610829742918
TTBK2	146057	-0.16234756946940987
GABARAPL1	23710	-0.16234967770705389
TSPAN15	23555	-0.16240624878767118
OTUB2	78990	-0.1625604252061006
LIPH	200879	-0.16257177543611911
MMADHC	27249	-0.16260302064945975
MPP5	64398	-0.16285167292994052
RASA1	5921	-0.1628982144343274
HSD17B6	8630	-0.16319955882701054
CNDP2	55748	-0.16320893213621623
GCNT4	51301	-0.16331100910676577
PROX1	5629	-0.16346563701177885
ROR2	4920	-0.16356625430619598
LYSMD1	388695	-0.16367549037156692
YWHAB	7529	-0.16375207337974906
NUB1	51667	-0.16375589384860323
FAM124A	220108	-0.16393477234267317
CAB39	51719	-0.16407801865057348
CDK8	1024	-0.16413230859159134
SERINC5	256987	-0.1641463330233277
SLC8A1	6546	-0.16419232421249053
CLINT1	9685	-0.16423262145253759
DIS3L	115752	-0.16444122712079956
ATL1	51062	-0.16453472705964423
SMURF1	57154	-0.1645528866435768
PTPRN2	5799	-0.16459503121400765
GCLC	2729	-0.16477070633608415
GLRB	2743	-0.1648228060405028
FAM221A	340277	-0.164983419942617
RAB5C	5878	-0.16503578520601003
NOL4L	140688	-0.1650406347792015
NT5E	4907	-0.16507967616178965
NXPH3	11248	-0.1652975951649336
CRABP2	1382	-0.16537974432771696
UTRN	7402	-0.16546704490429542
PTGS2	5743	-0.1654923788934055
EXOSC9	5393	-0.16560515795848563
CERS2	29956	-0.16561402168092965
ERO1B	56605	-0.1656220702775113
LRRC39	127495	-0.1659156798911332
POMK	84197	-0.165938595716558
SGCZ	137868	-0.16613410555488617
GALNT6	11226	-0.16627397341670846
CTSZ	1522	-0.16628970936760412
NAB1	4664	-0.16638752895245368
AKIP1	56672	-0.16651546621871471
COBL	23242	-0.1666803630804523
FGF14	2259	-0.16673042622391332
LRRC18	474354	-0.16702633894116747
RHOU	58480	-0.16723873165109104
GSTA4	2941	-0.16729130734520403
RHEBL1	121268	-0.1674903477106353
GNB1	2782	-0.16761542756675052
IVNS1ABP	10625	-0.16804824730156476
TPPP	11076	-0.16830110618322092
ATG3	64422	-0.16831859898597568
USP33	23032	-0.16832215718937782
RAI2	10742	-0.16838802569325617
PRNP	5621	-0.16843976892906998
SLC1A2	6506	-0.16865298805931062
ELAVL3	1995	-0.16871232928347624
DCUN1D2	55208	-0.16906763251896884
PITPNM3	83394	-0.16909431667233177
PFDN1	5201	-0.1691600718256785
RBFOX2	23543	-0.1691687203624257
TMED8	283578	-0.16923242267325644
LRRC8D	55144	-0.16927465962962795
RPE	6120	-0.1694724946948627
CDC42SE2	56990	-0.1695881407163542
NTN4	59277	-0.1696030899820804
PTPN11	5781	-0.16967213738565512
RSRC1	51319	-0.1697334126291392
SLN	6588	-0.1697716313163733
SKAP1	8631	-0.1700036746011686
SEC24A	10802	-0.17003122231053203
ADGRE5	976	-0.17004431848042323
MSH2	4436	-0.17014493804822006
APOO	79135	-0.17025476283320184
APPBP2	10513	-0.1704203311880299
ZMYND11	10771	-0.17044653968990486
ERC2	26059	-0.17051552068276088
GMPS	8833	-0.17054404327810468
CEP68	23177	-0.17057052964174169
ADSS2	159	-0.1706750816052902
ENPP6	133121	-0.1707001838506068
CCDC124	115098	-0.1708761036559565
TUBG1	7283	-0.17092634428624187
TAB3	257397	-0.17101370293786644
TDRD6	221400	-0.17109059963486128
HELZ	9931	-0.1710961894555414
ANKRD50	57182	-0.17113565143332776
SLC25A12	8604	-0.17123485310662456
SNAP29	9342	-0.17134454641576813
GOPC	57120	-0.17135032071195777
CHMP2B	25978	-0.1713524153555861
DCAF16	54876	-0.17151520753023775
ITFG1	81533	-0.17158458011678324
TIMM10B	26515	-0.17178739318400815
RHOBTB2	23221	-0.17180481748445153
EPB41L2	2037	-0.17185799131964785
PPP1R1A	5502	-0.17186793065420058
AGL	178	-0.17189857141988618
TCF20	6942	-0.17189982271348025
PFKM	5213	-0.1719161825507589
PARP2	10038	-0.1719238165465118
MYO5B	4645	-0.17192390760725518
OLA1	29789	-0.17195324314749616
CRBN	51185	-0.17203223571169435
TMEM14B	81853	-0.17220364975575997
MAPK8	5599	-0.1726237857479127
NRAS	4893	-0.1726555874421729
CDH3	1001	-0.1726821801909839
FGF1	2246	-0.1727578714281215
RCAN1	1827	-0.17280589228839105
SUCLA2	8803	-0.17324029668544672
HSPA1L	3305	-0.17328848327603374
CDKL5	6792	-0.1733592558280468
SH3BP5	9467	-0.1734623902748087
ARFGEF1	10565	-0.1736440039628837
MPC1	51660	-0.17365949964563931
CXXC4	80319	-0.17375504360911842
DMD	1756	-0.17381788692596123
EXTL3	2137	-0.17399657681074476
SYAP1	94056	-0.17400400719165088
MCFD2	90411	-0.17400622767082208
RBM41	55285	-0.17402569051989536
L3MBTL3	84456	-0.1740925842990011
STAG2	10735	-0.17430905555251597
KIAA1549L	25758	-0.1745018911939269
DSEL	92126	-0.17452100547584948
LBH	81606	-0.174659396044889
PIK3C2A	5286	-0.17468295258304645
SAMD12	401474	-0.17478910829217953
ASIC1	41	-0.1749039340665659
MAP7D2	256714	-0.1749991012111325
CAMK2N1	55450	-0.17501018537871005
UBE4A	9354	-0.17527525939890243
ZNF24	7572	-0.17530057055241466
CDK6	1021	-0.17532933979920928
UBLCP1	134510	-0.17539483415952883
MAPK1	5594	-0.17539794855625868
SNCB	6620	-0.17562553498046807
CCNG2	901	-0.17569364403052123
KLHDC3	116138	-0.17579015905720663
EEA1	8411	-0.17580110251966685
WARS2	10352	-0.17591118275924034
KIF3A	11127	-0.1759375424185654
B3GNT2	10678	-0.17612139017338313
LYPD6	130574	-0.17613291841975176
RNF212	285498	-0.17624790750953334
MED23	9439	-0.17631438549574296
MRPL42	28977	-0.17632862819637385
NDUFS1	4719	-0.176517596591375
ATP6AP2	10159	-0.17656365885475278
HDLBP	3069	-0.17663399202059438
CSMD1	64478	-0.17663634340572765
LDLRAP1	26119	-0.1766447044371171
SF3B1	23451	-0.17669265430087755
SLC35A5	55032	-0.1767306062664069
RASGRP1	10125	-0.17682521164882736
C1GALT1	56913	-0.17684941298323542
FAM217B	63939	-0.17692276384201033
MMP15	4324	-0.17700082549732654
DSCAM	1826	-0.17701831699887327
PCSK6	5046	-0.1771451265835191
PSMD7	5713	-0.17718265385884369
MRPS18C	51023	-0.1772516456656823
WBP11	51729	-0.17726348748180332
TRAM1L1	133022	-0.1773336587135046
SGTB	54557	-0.17756936673412804
CCDC112	153733	-0.17763391314264254
TBL1XR1	79718	-0.17769205843573443
CFAP20	29105	-0.17790975429725897
CREB1	1385	-0.17796964069680632
SERTAD4	56256	-0.17812021259012312
PDE1B	5153	-0.17822470436815063
SEC31A	22872	-0.17828592264688492
ARMC1	55156	-0.17831382155807818
SENP2	59343	-0.17840516056507694
CRMP1	1400	-0.1785582558810761
UBA5	79876	-0.17857198909147742
BMPER	168667	-0.17869420985792894
ZNF521	25925	-0.17896438613171517
PPP2R2C	5522	-0.17897481234700496
FAHD1	81889	-0.17898943951362245
SHROOM2	357	-0.1791775734622263
RANBP17	64901	-0.1792937866119364
CHAC1	79094	-0.17934862282827213
PRKAA2	5563	-0.1794255328003591
DDX1	1653	-0.1795439092603166
PKNOX2	63876	-0.17994508106913898
PITPNA	5306	-0.1800874710333389
CENPP	401541	-0.1801145022438213
CSNK2A2	1459	-0.18020431658005132
CACNA1A	773	-0.18052618410119914
LRRC17	10234	-0.18053069192958704
RAB3IP	117177	-0.18059928466448438
DBT	1629	-0.1806773141744693
RGS7	6000	-0.18082576146616436
ZNF429	353088	-0.18092303764717288
ANKRD28	23243	-0.18105218777779442
INPP5F	22876	-0.18111389998900318
PIK3CB	5291	-0.18127706249220843
ACTR10	55860	-0.18152707216970132
LMTK2	22853	-0.18153447091177188
SLC12A6	9990	-0.18159026847443238
CYRIB	51571	-0.18162426687738087
UBXN4	23190	-0.18174749616871022
FMR1	2332	-0.18178815741439447
LMLN	89782	-0.18211360949220712
CDK16	5127	-0.18219092193810305
PLD1	5337	-0.18241199441775358
CLMN	79789	-0.1825504780954299
DNM1L	10059	-0.18268743029428158
MME	4311	-0.18271904645346426
SLFN5	162394	-0.18277622341111632
STPG1	90529	-0.18286335297077816
RALGAPB	57148	-0.18287303698979596
XRCC1	7515	-0.18294371673047838
CDK19	23097	-0.18297658161281483
TDP1	55775	-0.1830591272131561
ZDHHC17	23390	-0.18307197285000854
MRPL3	11222	-0.18310834493804462
SOS1	6654	-0.18360813116825137
PDE7B	27115	-0.18364128278495162
WDFY3	23001	-0.18381927397368347
RALB	5899	-0.18382286153561278
PPP1R16B	26051	-0.18385162004935474
KLKB1	3818	-0.18387605957270514
CCSER2	54462	-0.18403551062543588
ST8SIA3	51046	-0.18410496991208447
RRM1	6240	-0.18414263989637947
BRCC3	79184	-0.1843199486295748
JAKMIP2	9832	-0.1844379214044336
CHD3	1107	-0.18453658395785855
PPP2R5B	5526	-0.1847559973845705
RASAL2	9462	-0.18498613772083417
CDH10	1008	-0.1849967481141559
SLC25A13	10165	-0.18503853559772443
TMEM59	9528	-0.18513995443754538
SDR16C5	195814	-0.18527538399425314
LPGAT1	9926	-0.18538033902187134
GALNT13	114805	-0.18544424898633594
KLHDC8B	200942	-0.18552486147691294
NNT	23530	-0.18569675794536566
ANKRD13C	81573	-0.1857595165499899
DZIP3	9666	-0.1858262842708447
NAP1L2	4674	-0.18586695755285643
EPB41L4A	64097	-0.18653791751493776
PDE5A	8654	-0.18659869908704962
ETNK2	55224	-0.18666395572569838
ATCAY	85300	-0.18680162452153315
KCNK9	51305	-0.18682709014371035
HSBP1	3281	-0.18685918900736542
SESTD1	91404	-0.18694081235630922
COL12A1	1303	-0.1870651684221456
ACP1	52	-0.18712748042224003
ACBD5	91452	-0.18716537627128282
ZNF644	84146	-0.18717692655710483
PCMT1	5110	-0.1873923038024401
LUZP2	338645	-0.18745160668130145
DYNC1LI1	51143	-0.1874789411423885
UST	10090	-0.1878416535609131
NAP1L3	4675	-0.18796107452981037
IWS1	55677	-0.18803956288484835
SAR1B	51128	-0.18804919312139878
AMOTL2	51421	-0.18808264492180982
PMP22	5376	-0.18840895899533283
ACSL6	23305	-0.18843993376278512
GPR52	9293	-0.18844273600975958
C11orf24	53838	-0.18854131182527745
TUBG2	27175	-0.18857402393454858
TMEM163	81615	-0.18906679359003187
KIFBP	26128	-0.18920577733707056
ATP2A2	488	-0.18924430590458652
IDH3A	3419	-0.18937859088064446
ERO1A	30001	-0.18952579041117446
VAMP2	6844	-0.18953485993472707
ZNF827	152485	-0.18992522701572634
SERINC3	10955	-0.1902843720649683
MCTS1	28985	-0.19049862222707503
TSPYL5	85453	-0.19061228744153702
ATP2B1	490	-0.19081558418307676
SYT1	6857	-0.19109986129129197
PXK	54899	-0.19110274718833686
SLC44A5	204962	-0.19125295441029788
RNF170	81790	-0.19131397736300482
SLC23A2	9962	-0.19147565346194906
PLCB1	23236	-0.1915080948672241
IPO13	9670	-0.19158202214086817
SLC30A10	55532	-0.19166834330316584
ATP2C1	27032	-0.19174427223511437
CSN1S1	1446	-0.19179708561716158
SLC44A1	23446	-0.19193071567721898
CA10	56934	-0.19204004176083167
KIF13B	23303	-0.19209718479060012
RASL11B	65997	-0.1921186821201517
CDR2L	30850	-0.19221705901403352
NDST1	3340	-0.19229945639300805
CNNM2	54805	-0.1924050181835537
CCDC136	64753	-0.19265012137112825
RIF1	55183	-0.19274387901770318
NRIP2	83714	-0.19282547001928352
CRYZ	1429	-0.19322016000793107
WWP1	11059	-0.19322918605092232
TRHR	7201	-0.19337298888508414
FSHB	2488	-0.19367117074733597
R3HDM2	22864	-0.19375256499390225
NF1	4763	-0.19378161202779598
ASF1A	25842	-0.19378660623593147
ATG4C	84938	-0.1940098135176651
SLC22A23	63027	-0.19403247020606962
GALNT7	51809	-0.19416385180240692
HRH2	3274	-0.19427225512676616
FSD1L	83856	-0.19429707577761368
VRK2	7444	-0.1943238208337994
SMC6	79677	-0.194425385148302
ANGEL2	90806	-0.1945111748673063
NGEF	25791	-0.19472660242033468
ELOVL6	79071	-0.194755725948752
EEF1AKMT2	399818	-0.19482577873169094
GCC2	9648	-0.19508442188281094
SLC2A13	114134	-0.1952094174246053
